 (3.374729864955862801e+00+0.000000000000000000e+00j), (-1.865304457219884693e+00+0.000000000000000000e+00j)
 (4.212206910546690608e+00+0.000000000000000000e+00j), (1.182805117582342636e+00+0.000000000000000000e+00j)
 (4.101117649024451417e+00+0.000000000000000000e+00j), (7.664300727719093764e+00+0.000000000000000000e+00j)
 (2.660126796798725213e+00+0.000000000000000000e+00j), (-7.439434829406256222e-01+0.000000000000000000e+00j)
 (4.102579344875388223e+00+0.000000000000000000e+00j), (-1.343371282189542049e+00+0.000000000000000000e+00j)
 (3.899192347038185957e+00+0.000000000000000000e+00j), (3.054145782331937120e+00+0.000000000000000000e+00j)
 (3.299226143419090373e+00+0.000000000000000000e+00j), (-5.791498573921037618e+00+0.000000000000000000e+00j)
 (3.714914543310056771e+00+0.000000000000000000e+00j), (2.486995375631063432e+00+0.000000000000000000e+00j)
 (4.267164957814820525e+00+0.000000000000000000e+00j), (7.730239009057969568e+00+0.000000000000000000e+00j)
 (4.440029378383314906e+00+0.000000000000000000e+00j), (3.237063671320418390e+00+0.000000000000000000e+00j)
 (3.438562811188956125e+00+0.000000000000000000e+00j), (2.618036162165234160e+00+0.000000000000000000e+00j)
 (4.815116092907473444e+00+0.000000000000000000e+00j), (3.121757259101737070e+00+0.000000000000000000e+00j)
 (3.134770047101536949e+00+0.000000000000000000e+00j), (-7.217652877346453222e-01+0.000000000000000000e+00j)
 (3.566041995597765357e+00+0.000000000000000000e+00j), (1.056146451227291116e-01+0.000000000000000000e+00j)
 (4.214855580956032632e+00+0.000000000000000000e+00j), (-8.822103492058325003e+00+0.000000000000000000e+00j)
 (3.133915355446848849e+00+0.000000000000000000e+00j), (1.700189999810534536e+00+0.000000000000000000e+00j)
 (2.480496424241803499e+00+0.000000000000000000e+00j), (-2.161895968896192066e+00+0.000000000000000000e+00j)
 (3.728745201774851470e+00+0.000000000000000000e+00j), (-7.731231031447386437e-01+0.000000000000000000e+00j)
 (4.875667757608078468e+00+0.000000000000000000e+00j), (-4.116650852645124203e+00+0.000000000000000000e+00j)
 (3.306364015539795531e+00+0.000000000000000000e+00j), (-1.982209007529679212e+00+0.000000000000000000e+00j)
 (3.977839663953149696e+00+0.000000000000000000e+00j), (1.546756665536661357e+00+0.000000000000000000e+00j)
 (3.371080555907525422e+00+0.000000000000000000e+00j), (-5.690548169981514803e+00+0.000000000000000000e+00j)
 (3.947425181887614265e+00+0.000000000000000000e+00j), (-1.654508682101945904e+00+0.000000000000000000e+00j)
 (4.463580894153672318e+00+0.000000000000000000e+00j), (1.467722627976269401e+00+0.000000000000000000e+00j)
 (3.789643050148867154e+00+0.000000000000000000e+00j), (1.044677895589954053e+00+0.000000000000000000e+00j)
 (2.496618237409861774e+00+0.000000000000000000e+00j), (-1.746040028673711220e+00+0.000000000000000000e+00j)
 (4.827722806060375405e+00+0.000000000000000000e+00j), (-1.003954128343562013e+00+0.000000000000000000e+00j)
 (4.419272039450681255e+00+0.000000000000000000e+00j), (-1.120203520895362104e+01+0.000000000000000000e+00j)
 (4.604516507941953662e+00+0.000000000000000000e+00j), (-1.857952674967729978e+00+0.000000000000000000e+00j)
 (3.789076209877499934e+00+0.000000000000000000e+00j), (-1.897517513947995171e+00+0.000000000000000000e+00j)
 (3.393653351971419596e+00+0.000000000000000000e+00j), (-8.726618574738997935e-03+0.000000000000000000e+00j)
 (3.844529601554610654e+00+0.000000000000000000e+00j), (-8.839348777316442529e-01+0.000000000000000000e+00j)
 (4.154498379559679933e+00+0.000000000000000000e+00j), (-2.300358441728571179e+00+0.000000000000000000e+00j)
 (3.849109496203674929e+00+0.000000000000000000e+00j), (-3.830234031158323837e+00+0.000000000000000000e+00j)
 (4.370158557224453233e+00+0.000000000000000000e+00j), (-8.667534825468194981e+00+0.000000000000000000e+00j)
 (3.921469839097130539e+00+0.000000000000000000e+00j), (2.104592687623516589e+00+0.000000000000000000e+00j)
 (4.115307434824307720e+00+0.000000000000000000e+00j), (9.626777008417042314e-01+0.000000000000000000e+00j)
 (2.892570619109935848e+00+0.000000000000000000e+00j), (-8.819108031617236776e+00+0.000000000000000000e+00j)
 (4.856431822711449797e+00+0.000000000000000000e+00j), (4.740832051235328581e-01+0.000000000000000000e+00j)
 (5.497348841177393197e+00+0.000000000000000000e+00j), (5.568432501488471686e-01+0.000000000000000000e+00j)
 (3.393115898548863640e+00+0.000000000000000000e+00j), (-1.574166477936910891e+00+0.000000000000000000e+00j)
 (3.610372317509627393e+00+0.000000000000000000e+00j), (-5.617536042304369648e-01+0.000000000000000000e+00j)
 (3.575625937028715562e+00+0.000000000000000000e+00j), (2.728608472196807799e+00+0.000000000000000000e+00j)
 (4.295090614040754318e+00+0.000000000000000000e+00j), (-2.596643670383363744e+00+0.000000000000000000e+00j)
 (4.397316802244274569e+00+0.000000000000000000e+00j), (7.685507259305317529e-01+0.000000000000000000e+00j)
 (3.921358965171078736e+00+0.000000000000000000e+00j), (4.542877129630573663e+00+0.000000000000000000e+00j)
 (4.143598729352093279e+00+0.000000000000000000e+00j), (-3.625185819227061401e-01+0.000000000000000000e+00j)
 (3.569572003362445844e+00+0.000000000000000000e+00j), (-4.219517471336001080e+00+0.000000000000000000e+00j)
 (5.012689175897238059e+00+0.000000000000000000e+00j), (-1.905978156200296425e-01+0.000000000000000000e+00j)
 (5.152467869618655882e+00+0.000000000000000000e+00j), (1.287506855029037611e+00+0.000000000000000000e+00j)
 (3.592758430239943124e+00+0.000000000000000000e+00j), (-4.788076007108681864e+00+0.000000000000000000e+00j)
 (4.000152678137572693e+00+0.000000000000000000e+00j), (-5.346178546577502466e-01+0.000000000000000000e+00j)
 (3.726943641681732089e+00+0.000000000000000000e+00j), (-3.417898094657823904e+00+0.000000000000000000e+00j)
 (2.018672113948629665e+00+0.000000000000000000e+00j), (-5.992863291566761674e+00+0.000000000000000000e+00j)
 (4.090765178665866308e+00+0.000000000000000000e+00j), (-3.322503460449233614e+00+0.000000000000000000e+00j)
 (2.623587838250754256e+00+0.000000000000000000e+00j), (-2.210717315634089353e+00+0.000000000000000000e+00j)
 (4.723080862126886714e+00+0.000000000000000000e+00j), (1.804083400875358123e-01+0.000000000000000000e+00j)
 (4.626643368661206068e+00+0.000000000000000000e+00j), (9.072038274479248265e-01+0.000000000000000000e+00j)
 (3.457224660583238851e+00+0.000000000000000000e+00j), (-1.486023039005593960e+00+0.000000000000000000e+00j)
 (4.501959034882489163e+00+0.000000000000000000e+00j), (3.424142755517422199e+00+0.000000000000000000e+00j)
 (4.503832627489226859e+00+0.000000000000000000e+00j), (7.995981390608821737e-01+0.000000000000000000e+00j)
 (3.321351993016078641e+00+0.000000000000000000e+00j), (1.422034223672204556e+00+0.000000000000000000e+00j)
 (4.329886387211904442e+00+0.000000000000000000e+00j), (7.398034060396472711e+00+0.000000000000000000e+00j)
 (4.390424062984528142e+00+0.000000000000000000e+00j), (-1.668045379241605009e+00+0.000000000000000000e+00j)
 (3.344377139524734588e+00+0.000000000000000000e+00j), (-1.821846079452999811e+00+0.000000000000000000e+00j)
 (5.031916233481052991e+00+0.000000000000000000e+00j), (-3.875858137534516690e+00+0.000000000000000000e+00j)
 (2.748356777111648164e+00+0.000000000000000000e+00j), (2.753167802010802578e+00+0.000000000000000000e+00j)
 (3.669798975238524275e+00+0.000000000000000000e+00j), (-1.200567184464192305e+00+0.000000000000000000e+00j)
 (3.567169755537441311e+00+0.000000000000000000e+00j), (3.387319933647900072e+00+0.000000000000000000e+00j)
 (3.281217400412207663e+00+0.000000000000000000e+00j), (7.136881559363692507e-01+0.000000000000000000e+00j)
 (4.852449147128536922e+00+0.000000000000000000e+00j), (3.346754412133390311e-02+0.000000000000000000e+00j)
 (3.025979835705503440e+00+0.000000000000000000e+00j), (2.208080799580865783e+00+0.000000000000000000e+00j)
 (3.747117460272833434e+00+0.000000000000000000e+00j), (-1.036966388182320742e+01+0.000000000000000000e+00j)
 (3.680689085700992180e+00+0.000000000000000000e+00j), (3.361709441018814193e-01+0.000000000000000000e+00j)
 (3.084892867353817181e+00+0.000000000000000000e+00j), (1.028918012020535144e+01+0.000000000000000000e+00j)
 (2.948378128134832465e+00+0.000000000000000000e+00j), (3.746106363540938400e+00+0.000000000000000000e+00j)
 (3.896098885370072651e+00+0.000000000000000000e+00j), (-1.393448229176455389e+00+0.000000000000000000e+00j)
 (4.210887826592530914e+00+0.000000000000000000e+00j), (-4.628834328915305107e+00+0.000000000000000000e+00j)
 (2.960927517472231152e+00+0.000000000000000000e+00j), (3.098545848173634987e-01+0.000000000000000000e+00j)
 (4.604460956777939984e+00+0.000000000000000000e+00j), (-7.333219110293741627e-01+0.000000000000000000e+00j)
 (4.143836704418524697e+00+0.000000000000000000e+00j), (3.467576450109598696e+00+0.000000000000000000e+00j)
 (2.159301024893764520e+00+0.000000000000000000e+00j), (4.346773567410509020e-01+0.000000000000000000e+00j)
 (4.599665698546170134e+00+0.000000000000000000e+00j), (-6.970767089393632432e+00+0.000000000000000000e+00j)
 (4.796420942211726768e+00+0.000000000000000000e+00j), (-6.591658367611348268e-01+0.000000000000000000e+00j)
 (3.543133424964655553e+00+0.000000000000000000e+00j), (1.481188604090949656e+00+0.000000000000000000e+00j)
 (4.227818192293916866e+00+0.000000000000000000e+00j), (-3.166948197691660027e+00+0.000000000000000000e+00j)
 (3.596940712596273571e+00+0.000000000000000000e+00j), (-1.956531055845948996e+00+0.000000000000000000e+00j)
 (3.187143322750204177e+00+0.000000000000000000e+00j), (-1.558270483856435851e+00+0.000000000000000000e+00j)
 (4.941553806817571726e+00+0.000000000000000000e+00j), (-8.197933603127253832e+00+0.000000000000000000e+00j)
 (4.031854465469300486e+00+0.000000000000000000e+00j), (-5.261960851512025528e+00+0.000000000000000000e+00j)
 (2.330785920304415448e+00+0.000000000000000000e+00j), (9.559196067365972382e+00+0.000000000000000000e+00j)
 (3.718923631366815918e+00+0.000000000000000000e+00j), (-9.904912625072350707e+00+0.000000000000000000e+00j)
 (2.276944967030442246e+00+0.000000000000000000e+00j), (3.293375029195855674e+00+0.000000000000000000e+00j)
 (4.769854851302275378e+00+0.000000000000000000e+00j), (3.397012012628400690e+00+0.000000000000000000e+00j)
 (3.992839476536532040e+00+0.000000000000000000e+00j), (2.745942114905863818e-03+0.000000000000000000e+00j)
 (4.472305924659190524e+00+0.000000000000000000e+00j), (-6.815235159524508646e+00+0.000000000000000000e+00j)
 (3.511039051494746044e+00+0.000000000000000000e+00j), (-4.664968452202520766e+00+0.000000000000000000e+00j)
